0.0,0.0
0.0,0.0379746835443038
0.0,0.0759493670886076
0.0,0.11392405063291139
0.0,0.1518987341772152
0.0,0.189873417721519
0.0,0.22784810126582278
0.0,0.2658227848101266
0.0,0.3037974683544304
0.0,0.34177215189873417
0.0,0.379746835443038
0.0,0.4177215189873418
0.0,0.45569620253164556
0.0,0.4936708860759494
0.0,0.5316455696202532
0.0,0.569620253164557
0.0,0.6075949367088608
0.0,0.6455696202531646
0.0,0.6835443037974683
0.0,0.7215189873417722
0.0,0.759493670886076
0.0,0.7974683544303798
0.0,0.8354430379746836
0.0,0.8734177215189873
0.0,0.9113924050632911
0.0,0.949367088607595
0.0,0.9873417721518988
0.0,1.0253164556962027
0.0,1.0632911392405064
0.0,1.1012658227848102
0.0,1.139240506329114
0.0,1.1772151898734178
0.0,1.2151898734177216
0.0,1.2531645569620253
0.0,1.2911392405063291
0.0,1.3291139240506329
0.0,1.3670886075949367
0.0,1.4050632911392404
0.0,1.4430379746835444
0.0,1.4810126582278482
0.0,1.518987341772152
0.0,1.5569620253164558
0.0,1.5949367088607596
0.0,1.6329113924050633
0.0,1.6708860759493671
0.0,1.7088607594936709
0.0,1.7468354430379747
0.0,1.7848101265822784
0.0,1.8227848101265822
0.0,1.8607594936708862
0.0,1.89873417721519
0.0,1.9367088607594938
0.0,1.9746835443037976
0.0,2.0126582278481013
0.0,2.0506329113924053
0.0,2.088607594936709
0.0,2.126582278481013
0.0,2.1645569620253164
0.0,2.2025316455696204
0.0,2.240506329113924
0.0,2.278481012658228
0.0,2.3164556962025316
0.0,2.3544303797468356
0.0,2.392405063291139
0.0,2.430379746835443
0.0,2.468354430379747
0.0,2.5063291139240507
0.0,2.5443037974683547
0.0,2.5822784810126582
0.0,2.6202531645569622
0.0,2.6582278481012658
0.0,2.6962025316455698
0.0,2.7341772151898733
0.0,2.7721518987341773
0.0,2.810126582278481
0.0,2.848101265822785
0.0,2.886075949367089
0.0,2.9240506329113924
0.0,2.9620253164556964
0.0,3.0
1.0,2.0
1.0402659401094152,2.0008110018284304
1.080466568716726,2.00324269186579
1.120536680255323,2.007291125901946
1.1604112808577602,2.0129497373620873
1.2000256937760445,2.0202093479577323
1.2393156642875578,2.029058182573948
1.2782174639164527,2.039481888368628
1.3166679938014725,2.0514635580528546
1.3546048870425356,2.064983757314585
1.3919666098600751,2.080020556341176
1.4286925614030541,2.096549565389618
1.4647231720437686,2.11454397434679
1.5,2.133974596215561
1.5344658261278012,2.154809914456205
1.5680647467311557,2.1770161341063434
1.600742264237979,2.2005572365964987
1.6324453755953772,2.225395038172345
1.6631226582407952,2.251489251828899
1.6927243535095995,2.2787975526561857
1.7212024473438146,2.3072756464904005
1.748510748171101,2.336877341759205
1.7746049618276547,2.367554624404623
1.7994427634035013,2.399257735762021
1.8229838658936566,2.4319352532688443
